Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time
130,ORD00130,2025-04-30,2025-05-07,Standard,CUST2274,USA,New York,NY,84082,Other,East,P275,Wonka Gum,832.25,167,252.26,579.99,Secret Factory,41.446333,-90.565487,1890,7
131,ORD00131,2025-02-24,2025-03-01,Standard,CUST1470,USA,New York,NY,14046,Chocolate,East,P142,Wonka Bar -Scrumdiddlyumptious,279.28,92,61.96,217.32,Lot's O' Nuts,32.881893,-111.768036,558,5
132,ORD00132,2025-02-03,2025-02-07,Standard,CUST9747,USA,New York,NY,97053,Chocolate,East,P167,Wonka Bar -Scrumdiddlyumptious,694.31,196,302.65,391.66,Lot's O' Nuts,32.881893,-111.768036,291,4
133,ORD00133,2025-04-16,2025-04-22,Standard,CUST2433,USA,Chicago,IL,92776,Other,Central,P747,Kazookles,247.68,114,44.77,202.91,The Other Factory,35.1175,-89.971107,1109,6
134,ORD00134,2025-02-20,2025-02-25,Standard,CUST5278,USA,Chicago,IL,12741,Chocolate,Central,P459,Wonka Bar - Triple Dazzle Caramel,357.37,114,102.45,254.92,Wicked Choccy's,32.076176,-81.088371,643,5
135,ORD00135,2025-06-14,2025-06-21,Standard,CUST1507,USA,Los Angeles,CA,64122,Chocolate,West,P131,Wonka Bar - Triple Dazzle Caramel,985.92,267,267.63,718.29,Wicked Choccy's,32.076176,-81.088371,1607,7
136,ORD00136,2025-12-27,2026-01-02,First,CUST2489,USA,New York,NY,85306,Sugar,East,P939,SweeTARTS,128.63,34,31.91,96.72,Sugar Shack,48.11914,-96.18115,2020,6
137,ORD00137,2025-09-26,2025-09-27,Same Day,CUST1884,USA,Houston,TX,10571,Chocolate,South,P456,Wonka Bar - Triple Dazzle Caramel,414.15,113,163.2,250.95,Wicked Choccy's,32.076176,-81.088371,105,1
138,ORD00138,2025-09-11,2025-09-13,Same Day,CUST3603,USA,New York,NY,47189,Sugar,East,P934,Nerds,1098.6,187,370.61,727.99,Sugar Shack,48.11914,-96.18115,855,2
139,ORD00139,2025-02-26,2025-02-28,Same Day,CUST2713,USA,Houston,TX,92304,Chocolate,South,P434,Wonka Bar - Milk Chocolate,249.48,51,110.47,139.01,Wicked Choccy's,32.076176,-81.088371,779,2
140,ORD00140,2025-02-14,2025-02-18,Same Day,CUST4377,USA,New York,NY,49733,Sugar,East,P369,Laffy Taffy,1021.87,226,180.9,840.97,Sugar Shack,48.11914,-96.18115,1716,4
141,ORD00141,2025-08-24,2025-08-27,Same Day,CUST1555,USA,Houston,TX,55676,Sugar,South,P695,SweeTARTS,345.97,74,136.63,209.34,Sugar Shack,48.11914,-96.18115,1056,3
142,ORD00142,2025-06-15,2025-06-20,Same Day,CUST5214,USA,Houston,TX,85912,Sugar,South,P336,Laffy Taffy,411.68,96,156.52,255.16,Sugar Shack,48.11914,-96.18115,2368,5
143,ORD00143,2025-09-17,2025-09-20,Same Day,CUST3532,USA,Los Angeles,CA,30445,Chocolate,West,P353,Wonka Bar -Scrumdiddlyumptious,387.13,108,152.91,234.22,Lot's O' Nuts,32.881893,-111.768036,1074,3
144,ORD00144,2025-05-01,2025-05-04,First,CUST2667,USA,Los Angeles,CA,31574,Sugar,West,P773,Hair Toffee,932.98,177,244.54,688.44,The Other Factory,35.1175,-89.971107,759,3
145,ORD00145,2025-03-17,2025-03-19,Same Day,CUST4214,USA,Houston,TX,24323,Chocolate,South,P753,Wonka Bar - Fudge Mallows,798.63,164,251.98,546.65,Lot's O' Nuts,32.881893,-111.768036,718,2
146,ORD00146,2025-07-18,2025-07-21,First,CUST8152,USA,New York,NY,39157,Other,East,P612,Kazookles,563.46,247,172.01,391.45,The Other Factory,35.1175,-89.971107,945,3
147,ORD00147,2025-03-14,2025-03-15,Same Day,CUST4969,USA,Los Angeles,CA,66364,Sugar,West,P817,Everlasting Gobstopper,612.21,141,187.9,424.31,Secret Factory,41.446333,-90.565487,190,1
148,ORD00148,2025-04-28,2025-05-05,Second,CUST6128,USA,Chicago,IL,44053,Other,Central,P743,Fizzy Lifting Drinks,466.13,102,149.54,316.59,Sugar Shack,48.11914,-96.18115,2491,7
149,ORD00149,2025-07-24,2025-07-27,Same Day,CUST8457,USA,New York,NY,12576,Sugar,East,P736,Hair Toffee,278.12,90,86.86,191.26,The Other Factory,35.1175,-89.971107,1092,3
150,ORD00150,2025-01-06,2025-01-11,Second,CUST2742,USA,Chicago,IL,14999,Other,Central,P357,Wonka Gum,1305.46,209,557.31,748.15,Secret Factory,41.446333,-90.565487,1443,5
151,ORD00151,2025-09-23,2025-09-27,Second,CUST9864,USA,Houston,TX,36867,Sugar,South,P834,Fun Dip,509.01,188,179.5,329.51,Sugar Shack,48.11914,-96.18115,918,4
152,ORD00152,2025-06-25,2025-07-01,First,CUST4011,USA,New York,NY,61444,Sugar,East,P626,Nerds,1088.16,220,350.0,738.16,Sugar Shack,48.11914,-96.18115,2236,6
153,ORD00153,2025-05-10,2025-05-12,First,CUST2231,USA,New York,NY,64864,Other,East,P530,Lickable Wallpaper,455.42,150,87.23,368.19,Secret Factory,41.446333,-90.565487,331,2
154,ORD00154,2025-04-25,2025-04-28,First,CUST9635,USA,Los Angeles,CA,38693,Sugar,West,P920,Everlasting Gobstopper,976.1,165,422.74,553.36,Secret Factory,41.446333,-90.565487,547,3
155,ORD00155,2025-03-08,2025-03-12,Second,CUST8686,USA,Chicago,IL,94174,Sugar,Central,P675,SweeTARTS,250.65,45,92.07,158.58,Sugar Shack,48.11914,-96.18115,773,4
156,ORD00156,2025-12-08,2025-12-14,Second,CUST9982,USA,Houston,TX,95145,Sugar,South,P228,Hair Toffee,812.38,221,222.25,590.13,The Other Factory,35.1175,-89.971107,1546,6
157,ORD00157,2025-05-17,2025-05-21,First,CUST4045,USA,Chicago,IL,73120,Other,Central,P102,Lickable Wallpaper,1163.61,202,513.45,650.16,Secret Factory,41.446333,-90.565487,1043,4
158,ORD00158,2025-12-02,2025-12-06,First,CUST2399,USA,Los Angeles,CA,96411,Other,West,P471,Lickable Wallpaper,562.58,164,185.25,377.33,Secret Factory,41.446333,-90.565487,1103,4
159,ORD00159,2025-02-13,2025-02-14,Same Day,CUST3300,USA,Los Angeles,CA,79553,Chocolate,West,P951,Wonka Bar -Scrumdiddlyumptious,1880.21,299,754.62,1125.59,Lot's O' Nuts,32.881893,-111.768036,333,1
160,ORD00160,2025-02-06,2025-02-11,Standard,CUST3338,USA,New York,NY,40623,Sugar,East,P290,Laffy Taffy,428.72,160,88.71,340.01,Sugar Shack,48.11914,-96.18115,959,5
161,ORD00161,2025-04-17,2025-04-20,First,CUST2481,USA,Chicago,IL,97616,Other,Central,P661,Lickable Wallpaper,977.51,216,226.01,751.5,Secret Factory,41.446333,-90.565487,725,3
162,ORD00162,2025-12-21,2025-12-28,Second,CUST8185,USA,Los Angeles,CA,97979,Other,West,P219,Lickable Wallpaper,553.44,119,217.03,336.41,Secret Factory,41.446333,-90.565487,2125,7
163,ORD00163,2025-04-30,2025-05-05,First,CUST8935,USA,New York,NY,71222,Sugar,East,P247,Fun Dip,333.45,81,116.12,217.33,Sugar Shack,48.11914,-96.18115,1816,5
164,ORD00164,2025-03-26,2025-04-02,Second,CUST3627,USA,Chicago,IL,52032,Sugar,Central,P579,Hair Toffee,1407.31,286,549.59,857.72,The Other Factory,35.1175,-89.971107,2140,7
165,ORD00165,2025-07-11,2025-07-17,First,CUST2235,USA,Chicago,IL,33660,Sugar,Central,P752,Hair Toffee,1031.59,228,450.86,580.73,The Other Factory,35.1175,-89.971107,2007,6
166,ORD00166,2025-12-16,2025-12-20,Standard,CUST8932,USA,New York,NY,73527,Sugar,East,P875,Laffy Taffy,791.96,179,161.61,630.35,Sugar Shack,48.11914,-96.18115,287,4
167,ORD00167,2025-08-01,2025-08-06,Standard,CUST6999,USA,Houston,TX,54736,Other,South,P585,Kazookles,298.14,74,124.5,173.64,The Other Factory,35.1175,-89.971107,973,5
168,ORD00168,2025-06-25,2025-06-30,First,CUST5737,USA,Houston,TX,48388,Other,South,P463,Lickable Wallpaper,592.59,226,111.45,481.14,Secret Factory,41.446333,-90.565487,1882,5
169,ORD00169,2025-09-15,2025-09-18,Same Day,CUST4334,USA,Chicago,IL,95794,Other,Central,P604,Wonka Gum,771.93,149,223.25,548.68,Secret Factory,41.446333,-90.565487,1466,3
170,ORD00170,2025-06-12,2025-06-15,First,CUST2434,USA,New York,NY,15249,Other,East,P508,Lickable Wallpaper,528.83,163,232.34,296.49,Secret Factory,41.446333,-90.565487,887,3
171,ORD00171,2025-06-03,2025-06-10,Standard,CUST8783,USA,Chicago,IL,89781,Sugar,Central,P884,Hair Toffee,129.44,65,30.93,98.51,The Other Factory,35.1175,-89.971107,1732,7
172,ORD00172,2025-11-17,2025-11-19,Same Day,CUST8501,USA,New York,NY,91956,Sugar,East,P880,Everlasting Gobstopper,169.03,52,63.4,105.63,Secret Factory,41.446333,-90.565487,702,2
173,ORD00173,2025-08-04,2025-08-07,Second,CUST7043,USA,New York,NY,28179,Chocolate,East,P905,Wonka Bar -Scrumdiddlyumptious,367.92,61,137.02,230.9,Lot's O' Nuts,32.881893,-111.768036,251,3
174,ORD00174,2025-08-04,2025-08-07,First,CUST1894,USA,Los Angeles,CA,75243,Chocolate,West,P681,Wonka Bar - Triple Dazzle Caramel,90.42,27,28.42,62.0,Wicked Choccy's,32.076176,-81.088371,856,3
175,ORD00175,2025-10-22,2025-10-29,Standard,CUST7342,USA,New York,NY,87838,Sugar,East,P706,Fun Dip,686.07,217,118.36,567.71,Sugar Shack,48.11914,-96.18115,1824,7
176,ORD00176,2025-10-08,2025-10-12,Same Day,CUST3486,USA,Houston,TX,92168,Sugar,South,P115,Everlasting Gobstopper,157.01,62,51.16,105.85,Secret Factory,41.446333,-90.565487,1789,4
177,ORD00177,2025-02-15,2025-02-20,Standard,CUST1291,USA,New York,NY,46103,Sugar,East,P836,SweeTARTS,567.85,121,123.31,444.54,Sugar Shack,48.11914,-96.18115,598,5
178,ORD00178,2025-01-26,2025-01-28,Same Day,CUST3372,USA,Houston,TX,21048,Other,South,P400,Fizzy Lifting Drinks,1101.77,197,425.06,676.71,Sugar Shack,48.11914,-96.18115,867,2
179,ORD00179,2025-01-27,2025-01-30,Same Day,CUST2305,USA,Chicago,IL,60980,Sugar,Central,P418,Everlasting Gobstopper,48.04,26,8.3,39.74,Secret Factory,41.446333,-90.565487,1140,3
180,ORD00180,2025-06-11,2025-06-12,Same Day,CUST8697,USA,Houston,TX,98719,Chocolate,South,P270,Wonka Bar - Triple Dazzle Caramel,1254.73,198,488.09,766.64,Wicked Choccy's,32.076176,-81.088371,344,1
181,ORD00181,2025-11-19,2025-11-22,First,CUST8417,USA,New York,NY,45649,Chocolate,East,P903,Wonka Bar -Scrumdiddlyumptious,1000.8,223,400.39,600.41,Lot's O' Nuts,32.881893,-111.768036,771,3
182,ORD00182,2025-02-01,2025-02-05,First,CUST1253,USA,Los Angeles,CA,29807,Other,West,P715,Lickable Wallpaper,1081.51,180,420.21,661.3,Secret Factory,41.446333,-90.565487,1246,4
183,ORD00183,2025-07-12,2025-07-15,Same Day,CUST4839,USA,Los Angeles,CA,69148,Other,West,P390,Wonka Gum,1042.97,208,374.86,668.11,Secret Factory,41.446333,-90.565487,1108,3
184,ORD00184,2025-05-18,2025-05-22,First,CUST1692,USA,New York,NY,47817,Sugar,East,P953,Hair Toffee,749.76,226,321.9,427.86,The Other Factory,35.1175,-89.971107,1177,4
185,ORD00185,2025-12-17,2025-12-23,First,CUST8942,USA,Houston,TX,60035,Chocolate,South,P305,Wonka Bar -Scrumdiddlyumptious,784.76,265,157.47,627.29,Lot's O' Nuts,32.881893,-111.768036,2343,6
186,ORD00186,2025-12-13,2025-12-15,First,CUST5173,USA,Houston,TX,86859,Other,South,P869,Lickable Wallpaper,747.53,212,182.91,564.62,Secret Factory,41.446333,-90.565487,335,2
187,ORD00187,2025-02-14,2025-02-19,Same Day,CUST4815,USA,Chicago,IL,62191,Chocolate,Central,P693,Wonka Bar - Nutty Crunch Surprise,1661.09,284,662.42,998.67,Lot's O' Nuts,32.881893,-111.768036,2314,5
188,ORD00188,2025-09-17,2025-09-23,First,CUST3960,USA,Los Angeles,CA,47984,Sugar,West,P471,Fun Dip,293.25,113,70.31,222.94,Sugar Shack,48.11914,-96.18115,2052,6
189,ORD00189,2025-03-18,2025-03-23,Same Day,CUST7128,USA,Los Angeles,CA,23909,Other,West,P480,Fizzy Lifting Drinks,394.11,136,174.95,219.16,Sugar Shack,48.11914,-96.18115,2218,5
190,ORD00190,2025-06-11,2025-06-16,Standard,CUST1337,USA,Chicago,IL,22331,Sugar,Central,P134,Everlasting Gobstopper,89.28,25,30.22,59.06,Secret Factory,41.446333,-90.565487,739,5
191,ORD00191,2025-05-24,2025-05-29,Second,CUST3144,USA,Chicago,IL,43291,Chocolate,Central,P963,Wonka Bar - Milk Chocolate,583.36,228,186.01,397.35,Wicked Choccy's,32.076176,-81.088371,1171,5
192,ORD00192,2025-07-13,2025-07-17,Second,CUST7056,USA,Los Angeles,CA,70067,Chocolate,West,P598,Wonka Bar - Nutty Crunch Surprise,99.6,52,18.02,81.58,Lot's O' Nuts,32.881893,-111.768036,840,4
193,ORD00193,2025-12-28,2025-12-30,Same Day,CUST2471,USA,New York,NY,97781,Other,East,P618,Wonka Gum,184.66,56,64.65,120.01,Secret Factory,41.446333,-90.565487,591,2
194,ORD00194,2025-07-09,2025-07-11,Same Day,CUST1632,USA,Houston,TX,43536,Sugar,South,P460,SweeTARTS,689.59,130,172.28,517.31,Sugar Shack,48.11914,-96.18115,754,2
195,ORD00195,2025-09-20,2025-09-26,Standard,CUST1094,USA,New York,NY,36076,Chocolate,East,P793,Wonka Bar - Nutty Crunch Surprise,542.2,257,120.87,421.33,Lot's O' Nuts,32.881893,-111.768036,1156,6
196,ORD00196,2025-08-30,2025-09-01,Same Day,CUST7143,USA,Los Angeles,CA,73086,Sugar,West,P488,Hair Toffee,609.62,175,184.51,425.11,The Other Factory,35.1175,-89.971107,531,2
197,ORD00197,2025-12-13,2025-12-17,Second,CUST1590,USA,Chicago,IL,30572,Chocolate,Central,P952,Wonka Bar -Scrumdiddlyumptious,74.66,16,31.94,42.72,Lot's O' Nuts,32.881893,-111.768036,686,4
198,ORD00198,2025-08-17,2025-08-20,First,CUST1356,USA,New York,NY,92361,Chocolate,East,P176,Wonka Bar - Milk Chocolate,322.1,59,97.02,225.08,Wicked Choccy's,32.076176,-81.088371,672,3
199,ORD00199,2025-09-02,2025-09-06,First,CUST4631,USA,Los Angeles,CA,17435,Sugar,West,P284,Nerds,272.38,69,60.52,211.86,Sugar Shack,48.11914,-96.18115,1057,4
200,ORD00200,2025-03-18,2025-03-24,Second,CUST1416,USA,Chicago,IL,45534,Sugar,Central,P684,Hair Toffee,501.03,146,129.36,371.67,The Other Factory,35.1175,-89.971107,1898,6
201,ORD00201,2025-05-14,2025-05-17,First,CUST8904,USA,Los Angeles,CA,24964,Other,West,P257,Wonka Gum,682.0,261,219.22,462.78,Secret Factory,41.446333,-90.565487,787,3
202,ORD00202,2025-09-02,2025-09-09,Second,CUST6968,USA,New York,NY,66630,Sugar,East,P367,Fun Dip,463.61,156,183.13,280.48,Sugar Shack,48.11914,-96.18115,2393,7
203,ORD00203,2025-05-29,2025-06-05,Standard,CUST5809,USA,Houston,TX,28920,Chocolate,South,P755,Wonka Bar - Milk Chocolate,1025.11,222,194.72,830.39,Wicked Choccy's,32.076176,-81.088371,1698,7
204,ORD00204,2025-03-13,2025-03-19,First,CUST9627,USA,Chicago,IL,47538,Chocolate,Central,P290,Wonka Bar - Nutty Crunch Surprise,603.49,236,248.36,355.13,Lot's O' Nuts,32.881893,-111.768036,2192,6
205,ORD00205,2025-04-22,2025-04-29,Standard,CUST3951,USA,Chicago,IL,78374,Sugar,Central,P888,Laffy Taffy,567.25,151,125.07,442.18,Sugar Shack,48.11914,-96.18115,1775,7
206,ORD00206,2025-02-14,2025-02-17,Second,CUST3245,USA,Houston,TX,90272,Chocolate,South,P785,Wonka Bar - Milk Chocolate,1168.2,263,273.16,895.04,Wicked Choccy's,32.076176,-81.088371,424,3
207,ORD00207,2025-01-06,2025-01-09,First,CUST1907,USA,Houston,TX,77955,Sugar,South,P930,Hair Toffee,210.01,43,71.09,138.92,The Other Factory,35.1175,-89.971107,928,3
208,ORD00208,2025-02-16,2025-02-22,First,CUST3183,USA,Los Angeles,CA,97226,Sugar,West,P372,Laffy Taffy,71.12,17,28.22,42.9,Sugar Shack,48.11914,-96.18115,2119,6
209,ORD00209,2025-03-25,2025-03-27,First,CUST6835,USA,Houston,TX,78134,Chocolate,South,P556,Wonka Bar - Milk Chocolate,1007.4,200,419.94,587.46,Wicked Choccy's,32.076176,-81.088371,250,2
210,ORD00210,2025-05-06,2025-05-13,Standard,CUST2002,USA,New York,NY,48212,Sugar,East,P993,Fun Dip,1032.38,174,432.46,599.92,Sugar Shack,48.11914,-96.18115,1561,7
211,ORD00211,2025-01-14,2025-01-19,Same Day,CUST4990,USA,Chicago,IL,21611,Chocolate,Central,P329,Wonka Bar - Fudge Mallows,1263.54,281,276.88,986.66,Lot's O' Nuts,32.881893,-111.768036,2202,5
212,ORD00212,2025-06-09,2025-06-13,Second,CUST1318,USA,Houston,TX,22644,Other,South,P815,Fizzy Lifting Drinks,706.8,138,308.2,398.6,Sugar Shack,48.11914,-96.18115,520,4
213,ORD00213,2025-11-03,2025-11-05,First,CUST2685,USA,Houston,TX,55966,Sugar,South,P990,Hair Toffee,1124.41,247,431.01,693.4,The Other Factory,35.1175,-89.971107,172,2
214,ORD00214,2025-03-05,2025-03-11,Standard,CUST5581,USA,Houston,TX,24423,Chocolate,South,P224,Wonka Bar - Fudge Mallows,1017.35,248,339.32,678.03,Lot's O' Nuts,32.881893,-111.768036,1218,6
215,ORD00215,2025-10-31,2025-11-07,Second,CUST8570,USA,Chicago,IL,61984,Chocolate,Central,P268,Wonka Bar - Fudge Mallows,592.94,126,132.7,460.24,Lot's O' Nuts,32.881893,-111.768036,2318,7
216,ORD00216,2025-11-02,2025-11-06,Same Day,CUST1851,USA,New York,NY,57612,Other,East,P446,Wonka Gum,790.89,279,347.14,443.75,Secret Factory,41.446333,-90.565487,1822,4
217,ORD00217,2025-10-16,2025-10-21,First,CUST1877,USA,Houston,TX,52582,Sugar,South,P629,SweeTARTS,1051.7,174,436.16,615.54,Sugar Shack,48.11914,-96.18115,1884,5
218,ORD00218,2025-12-06,2025-12-12,Second,CUST2134,USA,Los Angeles,CA,52513,Chocolate,West,P543,Wonka Bar -Scrumdiddlyumptious,54.92,15,18.75,36.17,Lot's O' Nuts,32.881893,-111.768036,1829,6
219,ORD00219,2025-08-04,2025-08-08,Second,CUST1766,USA,New York,NY,15277,Chocolate,East,P135,Wonka Bar - Milk Chocolate,1291.72,213,558.69,733.03,Wicked Choccy's,32.076176,-81.088371,671,4
220,ORD00220,2025-01-19,2025-01-25,First,CUST8105,USA,Los Angeles,CA,41018,Other,West,P140,Wonka Gum,196.15,61,66.44,129.71,Secret Factory,41.446333,-90.565487,2321,6
221,ORD00221,2025-11-28,2025-12-03,First,CUST9417,USA,New York,NY,45181,Chocolate,East,P186,Wonka Bar - Triple Dazzle Caramel,266.31,95,95.22,171.09,Wicked Choccy's,32.076176,-81.088371,1523,5
222,ORD00222,2025-09-19,2025-09-21,Same Day,CUST5723,USA,Houston,TX,45928,Sugar,South,P349,Nerds,500.14,77,214.24,285.9,Sugar Shack,48.11914,-96.18115,607,2
223,ORD00223,2025-11-09,2025-11-14,First,CUST7009,USA,New York,NY,70408,Sugar,East,P661,Hair Toffee,507.79,123,123.31,384.48,The Other Factory,35.1175,-89.971107,1960,5
224,ORD00224,2025-01-16,2025-01-19,Same Day,CUST9944,USA,Chicago,IL,60223,Chocolate,Central,P699,Wonka Bar - Triple Dazzle Caramel,410.77,134,97.99,312.78,Wicked Choccy's,32.076176,-81.088371,1371,3
225,ORD00225,2025-05-03,2025-05-06,First,CUST5666,USA,New York,NY,38330,Sugar,East,P402,SweeTARTS,756.45,175,250.41,506.04,Sugar Shack,48.11914,-96.18115,764,3
226,ORD00226,2025-02-04,2025-02-11,Second,CUST7355,USA,New York,NY,67658,Chocolate,East,P462,Wonka Bar - Nutty Crunch Surprise,604.74,188,115.95,488.79,Lot's O' Nuts,32.881893,-111.768036,2357,7
227,ORD00227,2025-08-02,2025-08-06,Second,CUST4317,USA,New York,NY,90779,Sugar,East,P725,Hair Toffee,741.05,182,164.0,577.05,The Other Factory,35.1175,-89.971107,732,4
228,ORD00228,2025-05-18,2025-05-26,Standard,CUST7724,USA,Los Angeles,CA,82082,Other,West,P699,Wonka Gum,239.71,75,49.77,189.94,Secret Factory,41.446333,-90.565487,2046,8
229,ORD00229,2025-03-18,2025-03-23,Same Day,CUST2819,USA,Chicago,IL,59749,Chocolate,Central,P972,Wonka Bar - Fudge Mallows,1105.49,223,297.14,808.35,Lot's O' Nuts,32.881893,-111.768036,2442,5
230,ORD00230,2025-05-30,2025-06-04,First,CUST7299,USA,Chicago,IL,94961,Sugar,Central,P429,Nerds,721.5,190,250.92,470.58,Sugar Shack,48.11914,-96.18115,1544,5
231,ORD00231,2025-06-03,2025-06-07,Same Day,CUST8137,USA,Chicago,IL,85423,Chocolate,Central,P486,Wonka Bar - Nutty Crunch Surprise,497.11,104,201.52,295.59,Lot's O' Nuts,32.881893,-111.768036,1918,4
232,ORD00232,2025-06-15,2025-06-21,Standard,CUST7986,USA,Houston,TX,11401,Other,South,P126,Fizzy Lifting Drinks,690.64,134,168.45,522.19,Sugar Shack,48.11914,-96.18115,1452,6
233,ORD00233,2025-10-02,2025-10-05,Same Day,CUST9477,USA,Los Angeles,CA,77799,Chocolate,West,P844,Wonka Bar - Nutty Crunch Surprise,865.35,169,384.33,481.02,Lot's O' Nuts,32.881893,-111.768036,1328,3
234,ORD00234,2025-07-03,2025-07-08,Same Day,CUST1170,USA,Chicago,IL,98667,Sugar,Central,P169,Everlasting Gobstopper,126.4,30,36.8,89.6,Secret Factory,41.446333,-90.565487,2001,5
235,ORD00235,2025-07-11,2025-07-18,Standard,CUST3526,USA,Houston,TX,34669,Sugar,South,P531,Fun Dip,1022.88,266,357.29,665.59,Sugar Shack,48.11914,-96.18115,1777,7
236,ORD00236,2025-12-21,2025-12-25,Same Day,CUST6942,USA,Chicago,IL,51691,Sugar,Central,P475,Nerds,1187.42,281,241.53,945.89,Sugar Shack,48.11914,-96.18115,1506,4
237,ORD00237,2025-12-02,2025-12-06,Second,CUST9337,USA,Los Angeles,CA,65166,Chocolate,West,P746,Wonka Bar - Fudge Mallows,873.16,160,357.21,515.95,Lot's O' Nuts,32.881893,-111.768036,552,4
238,ORD00238,2025-04-07,2025-04-14,Second,CUST2746,USA,Los Angeles,CA,56292,Chocolate,West,P683,Wonka Bar -Scrumdiddlyumptious,682.16,221,249.88,432.28,Lot's O' Nuts,32.881893,-111.768036,2168,7
239,ORD00239,2025-01-02,2025-01-03,Same Day,CUST5988,USA,New York,NY,62109,Sugar,East,P962,Everlasting Gobstopper,838.16,167,290.97,547.19,Secret Factory,41.446333,-90.565487,143,1
240,ORD00240,2025-03-31,2025-04-05,Standard,CUST9707,USA,New York,NY,77415,Chocolate,East,P247,Wonka Bar - Fudge Mallows,1391.62,264,488.1,903.52,Lot's O' Nuts,32.881893,-111.768036,905,5
241,ORD00241,2025-03-16,2025-03-18,Same Day,CUST1475,USA,Houston,TX,23120,Other,South,P177,Fizzy Lifting Drinks,378.91,90,127.26,251.65,Sugar Shack,48.11914,-96.18115,597,2
242,ORD00242,2025-02-01,2025-02-05,Same Day,CUST3358,USA,Chicago,IL,41229,Chocolate,Central,P462,Wonka Bar -Scrumdiddlyumptious,79.5,16,28.12,51.38,Lot's O' Nuts,32.881893,-111.768036,1863,4
243,ORD00243,2025-11-18,2025-11-24,Standard,CUST2032,USA,Houston,TX,55730,Chocolate,South,P296,Wonka Bar - Triple Dazzle Caramel,387.15,60,168.25,218.9,Wicked Choccy's,32.076176,-81.088371,1192,6
244,ORD00244,2025-04-23,2025-04-27,Standard,CUST8203,USA,Chicago,IL,17154,Sugar,Central,P735,Nerds,1113.07,212,486.26,626.81,Sugar Shack,48.11914,-96.18115,323,4
245,ORD00245,2025-03-23,2025-03-26,Second,CUST8461,USA,Houston,TX,49803,Chocolate,South,P528,Wonka Bar - Milk Chocolate,389.82,98,165.7,224.12,Wicked Choccy's,32.076176,-81.088371,280,3
246,ORD00246,2025-05-05,2025-05-06,Same Day,CUST7774,USA,Los Angeles,CA,50521,Other,West,P508,Fizzy Lifting Drinks,1033.11,209,366.97,666.14,Sugar Shack,48.11914,-96.18115,376,1
247,ORD00247,2025-02-14,2025-02-20,Standard,CUST1125,USA,Chicago,IL,48102,Other,Central,P505,Kazookles,269.25,98,80.62,188.63,The Other Factory,35.1175,-89.971107,1096,6
248,ORD00248,2025-10-01,2025-10-07,Standard,CUST3019,USA,Los Angeles,CA,65348,Sugar,West,P945,Fun Dip,770.44,207,286.12,484.32,Sugar Shack,48.11914,-96.18115,1472,6
249,ORD00249,2025-04-08,2025-04-14,Second,CUST1572,USA,Los Angeles,CA,46586,Other,West,P780,Kazookles,738.31,249,188.28,550.03,The Other Factory,35.1175,-89.971107,1686,6
250,ORD00250,2025-12-28,2026-01-02,Second,CUST3093,USA,Los Angeles,CA,82741,Chocolate,West,P553,Wonka Bar - Nutty Crunch Surprise,179.21,76,47.61,131.6,Lot's O' Nuts,32.881893,-111.768036,1090,5
251,ORD00251,2025-06-30,2025-07-06,Second,CUST4408,USA,Houston,TX,48961,Sugar,South,P587,Nerds,565.81,120,169.07,396.74,Sugar Shack,48.11914,-96.18115,1606,6
252,ORD00252,2025-12-12,2025-12-18,Second,CUST8214,USA,Houston,TX,87013,Sugar,South,P476,Fun Dip,533.96,77,237.11,296.85,Sugar Shack,48.11914,-96.18115,1954,6
253,ORD00253,2025-04-19,2025-04-24,Same Day,CUST9405,USA,Houston,TX,21989,Sugar,South,P655,Fun Dip,346.94,74,74.55,272.39,Sugar Shack,48.11914,-96.18115,2189,5
254,ORD00254,2025-12-03,2025-12-04,Same Day,CUST2409,USA,Los Angeles,CA,33205,Other,West,P894,Wonka Gum,675.59,300,116.79,558.8,Secret Factory,41.446333,-90.565487,217,1
