Order ID,Row ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time,Profit Margin (%),Sales per Unit,Cost per Unit,Distance Category,High Value Order,Route ID,Shipping Rate ($/km),Estimated Shipping Cost,Delivery Efficiency Score,Factory Order Count,Factory Workload,Current Factory,Simulated Factory,Simulated Distance (km),Predicted Shipping Cost,Predicted Lead Time,Lead Time Improvement,Shipping Cost Savings,Estimated Gross Profit,Profit Impact,Optimization Score,Recommendation,Priority,Scenario Confidence Score
ORD00067,67,2025-12-09,2025-12-14,1,CUST2231,USA,Los Angeles,CA,37246,0,3,P612,Wonka Bar - Milk Chocolate,602.11,211,222.45,379.66,4,32.076176,-81.088371,2382,5,36.95,2.85,1.8,3,1,Wicked Choccy's_West,1.1,2620.2,476.4,670,1,4,Secret Factory,2024.7,2227.17,4.997848677003352,0.0,393.03,-2004.72,-2227.17,-327.53,Reallocate,Low,75.0
ORD00068,68,2025-06-20,2025-06-26,2,CUST4999,USA,Chicago,IL,21890,1,0,P278,Kazookles,942.35,240,325.9,616.45,3,35.1175,-89.971107,1955,6,34.58,3.93,2.57,3,1,The Other Factory_Central,0.6,1173.0,325.83,681,1,3,Secret Factory,1661.75,997.05,5.997642499407235,0.0,175.95,-671.15,-997.05,-146.62,Reallocate,Low,75.0
ORD00069,69,2025-07-08,2025-07-12,0,CUST1329,USA,New York,NY,64104,2,1,P492,Laffy Taffy,661.07,142,160.75,500.32,2,48.11914,-96.18115,1079,4,24.32,4.66,3.52,0,1,Sugar Shack_East,0.8,863.2,269.75,1676,0,2,Secret Factory,917.15,733.72,3.0025574597928832,1.0,129.48,-572.97,-733.72,-107.4,Reallocate,Medium,80.0
ORD00070,70,2025-06-23,2025-06-26,1,CUST6900,USA,Houston,TX,26498,2,2,P803,SweeTARTS,173.86,41,61.3,112.56,2,48.11914,-96.18115,1206,3,35.26,4.24,2.75,0,0,Sugar Shack_South,1.1,1326.6,402.0,1676,0,2,Secret Factory,1025.1,1127.61,3.0424641102340453,-0.04,198.99,-1066.31,-1127.61,-165.84,Reallocate,Low,75.0
ORD00071,71,2025-05-08,2025-05-14,3,CUST6112,USA,Houston,TX,12858,2,2,P230,Fun Dip,755.58,206,240.71,514.87,2,48.11914,-96.18115,1210,6,31.86,3.67,2.5,0,1,Sugar Shack_South,0.45,544.5,201.67,1676,0,2,Secret Factory,1028.5,462.82,5.9784853561235245,0.02,81.68,-222.11,-462.82,-68.05,Reallocate,Low,75.1
ORD00072,72,2025-01-01,2025-01-06,1,CUST9648,USA,Chicago,IL,71361,0,0,P559,Wonka Bar - Nutty Crunch Surprise,204.59,47,88.09,116.5,0,32.881893,-111.768036,2106,5,43.06,4.35,2.48,3,0,Lot's O' Nuts_Central,1.1,2316.6,421.2,996,0,0,Secret Factory,1790.1,1969.11,3.9964005877111783,1.0,347.49,-1881.02,-1969.11,-289.08,Reallocate,Medium,80.0
ORD00073,73,2025-03-19,2025-03-23,2,CUST8492,USA,New York,NY,21141,0,1,P664,Wonka Bar - Milk Chocolate,1377.35,277,288.82,1088.53,4,32.076176,-81.088371,732,4,20.97,4.97,3.93,1,1,Wicked Choccy's_East,0.6,439.2,183.0,670,1,4,Secret Factory,622.2,373.32,3.9920865563465107,0.01,65.88,-84.5,-373.32,-54.9,Reallocate,Low,75.0
ORD00074,74,2025-04-30,2025-05-05,3,CUST3096,USA,New York,NY,92113,1,1,P357,Lickable Wallpaper,124.82,29,34.52,90.3,1,41.446333,-90.565487,614,5,27.66,4.3,3.11,1,0,Secret Factory_East,0.45,276.3,122.8,977,2,1,Secret Factory,521.9,234.86,4.999400927362466,0.0,41.44,-200.34,-234.86,-34.54,Reallocate,Low,75.0
ORD00075,75,2025-02-06,2025-02-11,3,CUST7358,USA,Chicago,IL,44194,2,0,P328,Fun Dip,710.1,163,251.89,458.21,2,48.11914,-96.18115,507,5,35.47,4.36,2.81,1,1,Sugar Shack_Central,0.45,228.15,101.4,1676,0,2,Secret Factory,430.95,193.93,4.001990339078945,1.0,34.22,57.96,-193.93,-28.02,Reallocate,Medium,80.0
ORD00076,76,2025-06-04,2025-06-12,3,CUST4970,USA,New York,NY,72299,1,1,P638,Lickable Wallpaper,747.91,245,209.77,538.14,1,41.446333,-90.565487,2301,8,28.05,3.05,2.2,3,1,Secret Factory_East,0.45,1035.45,287.62,977,2,1,Secret Factory,1955.85,880.13,6.99197295125218,1.01,155.32,-670.36,-880.13,-128.93,Reallocate,Medium,80.0
ORD00077,77,2025-12-27,2026-01-03,3,CUST7881,USA,Houston,TX,20628,0,2,P363,Wonka Bar - Milk Chocolate,360.17,167,86.58,273.59,4,32.076176,-81.088371,1786,7,24.04,2.16,1.64,3,0,Wicked Choccy's_South,0.45,803.7,255.14,670,1,4,Secret Factory,1518.1,683.14,7.003233455938611,-0.0,120.56,-596.56,-683.14,-100.46,Reallocate,Low,75.0
ORD00078,78,2025-09-10,2025-09-14,0,CUST6936,USA,Chicago,IL,99465,0,0,P505,Wonka Bar - Milk Chocolate,142.66,27,55.19,87.47,4,32.076176,-81.088371,1028,4,38.69,5.28,3.24,0,0,Wicked Choccy's_Central,0.8,822.4,257.0,670,1,4,Secret Factory,873.8,699.04,3.0025574597928832,1.0,123.36,-643.85,-699.04,-102.3,Reallocate,Medium,80.0
ORD00079,79,2025-02-04,2025-02-10,0,CUST4177,USA,New York,NY,40252,0,1,P576,Wonka Bar - Milk Chocolate,415.89,115,100.88,315.01,4,32.076176,-81.088371,2167,6,24.26,3.62,2.74,3,0,Wicked Choccy's_East,0.8,1733.6,361.17,670,1,4,Secret Factory,1841.95,1473.56,5.005218743890439,0.99,260.04,-1372.68,-1473.56,-216.2,Reallocate,Low,80.0
ORD00080,80,2025-11-16,2025-11-19,0,CUST8947,USA,Los Angeles,CA,64660,0,3,P781,Wonka Bar - Milk Chocolate,1382.73,263,587.09,795.64,4,32.076176,-81.088371,546,3,42.46,5.26,3.03,1,1,Wicked Choccy's_West,0.8,436.8,182.0,670,1,4,Secret Factory,464.1,371.28,2.005895712188211,0.99,65.52,215.81,-371.28,-54.1,Reallocate,Low,80.0
ORD00081,81,2025-04-20,2025-04-21,1,CUST1849,USA,Houston,TX,17882,0,2,P288,Wonka Bar - Nutty Crunch Surprise,111.27,22,24.69,86.58,0,32.881893,-111.768036,322,1,22.19,5.06,3.94,2,0,Lot's O' Nuts_South,1.1,354.2,322.0,996,0,0,Secret Factory,273.7,301.07,1.002242700127834,-0.0,53.13,-276.38,-301.07,-44.28,Reallocate,Low,75.0
ORD00082,82,2025-02-10,2025-02-13,0,CUST9598,USA,Chicago,IL,71291,2,0,P132,SweeTARTS,286.35,94,67.98,218.37,2,48.11914,-96.18115,563,3,23.74,3.05,2.32,1,0,Sugar Shack_Central,0.8,450.4,187.67,1676,0,2,Secret Factory,478.55,382.84,2.005895712188211,0.99,67.56,-314.86,-382.84,-55.8,Reallocate,Low,80.0
ORD00083,83,2025-08-15,2025-08-19,0,CUST2323,USA,Chicago,IL,56067,0,0,P530,Wonka Bar - Triple Dazzle Caramel,212.17,96,42.02,170.15,4,32.076176,-81.088371,1458,4,19.8,2.21,1.77,0,0,Wicked Choccy's_Central,0.8,1166.4,364.5,670,1,4,Secret Factory,1239.3,991.44,3.983023093528468,0.02,174.96,-949.42,-991.44,-145.79,Reallocate,Low,75.1
ORD00084,84,2025-07-02,2025-07-08,2,CUST1807,USA,New York,NY,72057,1,1,P300,Kazookles,871.65,168,274.41,597.24,3,35.1175,-89.971107,1657,6,31.48,5.19,3.56,3,1,The Other Factory_East,0.6,994.2,276.17,681,1,3,Secret Factory,1408.45,845.07,5.06992192883948,0.93,149.13,-570.66,-845.07,-123.81,Reallocate,Low,79.6
ORD00085,85,2025-07-06,2025-07-11,2,CUST7631,USA,Chicago,IL,15328,2,0,P484,Laffy Taffy,574.37,252,177.29,397.08,2,48.11914,-96.18115,1424,5,30.87,2.28,1.58,0,0,Sugar Shack_Central,0.6,854.4,284.8,1676,0,2,Secret Factory,1210.4,726.24,5.0098780207325015,-0.01,128.16,-548.95,-726.24,-106.81,Reallocate,Low,75.0
ORD00086,86,2025-05-12,2025-05-16,3,CUST6555,USA,Chicago,IL,57575,0,0,P378,Wonka Bar - Nutty Crunch Surprise,638.5,109,271.36,367.14,0,32.881893,-111.768036,353,4,42.5,5.86,3.37,2,1,Lot's O' Nuts_Central,0.45,158.85,88.25,996,0,0,Secret Factory,300.05,135.02,4.001990339078945,-0.0,23.83,136.34,-135.02,-19.86,Reallocate,Low,75.0
ORD00087,87,2025-05-22,2025-05-26,0,CUST2070,USA,New York,NY,13179,2,1,P945,Laffy Taffy,404.3,162,159.77,244.53,2,48.11914,-96.18115,1396,4,39.52,2.5,1.51,0,0,Sugar Shack_East,0.8,1116.8,349.0,1676,0,2,Secret Factory,1186.6,949.28,3.983023093528468,0.02,167.52,-789.51,-949.28,-139.59,Reallocate,Low,75.1
ORD00088,88,2025-07-17,2025-07-22,1,CUST3174,USA,New York,NY,75082,0,1,P287,Wonka Bar - Milk Chocolate,881.88,138,359.71,522.17,4,32.076176,-81.088371,2007,5,40.79,6.39,3.78,3,1,Wicked Choccy's_East,1.1,2207.7,401.4,670,1,4,Secret Factory,1705.95,1876.55,3.9964005877111783,1.0,331.15,-1516.84,-1876.55,-275.47,Reallocate,Medium,80.0
ORD00089,89,2025-06-17,2025-06-22,2,CUST2294,USA,Los Angeles,CA,77093,0,3,P302,Wonka Bar - Nutty Crunch Surprise,766.32,173,307.53,458.79,0,32.881893,-111.768036,1067,5,40.13,4.43,2.65,0,1,Lot's O' Nuts_West,0.6,640.2,213.4,996,0,0,Secret Factory,906.95,544.17,3.9920865563465107,1.01,96.03,-236.64,-544.17,-79.52,Reallocate,Medium,80.0
ORD00090,90,2025-02-03,2025-02-09,2,CUST3632,USA,Houston,TX,65909,2,2,P207,SweeTARTS,111.47,27,38.46,73.01,2,48.11914,-96.18115,1770,6,34.5,4.13,2.7,3,0,Sugar Shack_South,0.6,1062.0,295.0,1676,0,2,Secret Factory,1504.5,902.7,5.96712204981959,0.03,159.3,-864.24,-902.7,-132.74,Reallocate,Low,75.2
ORD00091,91,2025-02-19,2025-02-24,3,CUST8323,USA,Los Angeles,CA,32700,0,3,P339,Wonka Bar - Fudge Mallows,1004.6,225,386.71,617.89,0,32.881893,-111.768036,953,5,38.49,4.46,2.75,1,1,Lot's O' Nuts_West,0.45,428.85,190.6,996,0,0,Secret Factory,810.05,364.52,5.0000098079598345,-0.0,64.33,22.19,-364.52,-53.6,Reallocate,Low,75.0
ORD00092,92,2025-10-03,2025-10-06,1,CUST5577,USA,Chicago,IL,84302,0,0,P374,Wonka Bar -Scrumdiddlyumptious,341.83,72,93.47,248.36,0,32.881893,-111.768036,1062,3,27.34,4.75,3.45,0,0,Lot's O' Nuts_Central,1.1,1168.2,354.0,996,0,0,Secret Factory,902.7,992.97,2.010896668683005,0.99,175.23,-899.5,-992.97,-145.53,Reallocate,Low,80.0
ORD00093,93,2025-08-13,2025-08-16,0,CUST5609,USA,Los Angeles,CA,85796,2,3,P292,Laffy Taffy,358.33,136,91.18,267.15,2,48.11914,-96.18115,915,3,25.45,2.63,1.96,1,0,Sugar Shack_West,0.8,732.0,305.0,1676,0,2,Secret Factory,777.75,622.2,3.0025574597928832,-0.0,109.8,-531.02,-622.2,-91.5,Reallocate,Low,75.0
ORD00094,94,2025-05-06,2025-05-09,1,CUST2647,USA,New York,NY,95632,2,1,P575,Laffy Taffy,1204.17,269,446.73,757.44,2,48.11914,-96.18115,1130,3,37.1,4.48,2.82,0,1,Sugar Shack_East,1.1,1243.0,376.67,1676,0,2,Secret Factory,960.5,1056.55,2.010896668683005,0.99,186.45,-609.82,-1056.55,-154.88,Reallocate,Low,80.0
ORD00095,95,2025-04-29,2025-05-07,3,CUST5811,USA,New York,NY,40525,0,1,P222,Wonka Bar - Nutty Crunch Surprise,1107.72,239,202.88,904.84,0,32.881893,-111.768036,2044,8,18.32,4.63,3.79,3,1,Lot's O' Nuts_East,0.45,919.8,255.5,996,0,0,Secret Factory,1737.4,781.83,7.003233455938611,1.0,137.97,-578.95,-781.83,-114.48,Reallocate,Medium,80.0
ORD00096,96,2025-07-10,2025-07-13,2,CUST5258,USA,Houston,TX,97130,0,2,P106,Wonka Bar - Nutty Crunch Surprise,1465.02,272,468.05,996.97,0,32.881893,-111.768036,407,3,31.95,5.39,3.67,2,1,Lot's O' Nuts_South,0.6,244.2,135.67,996,0,0,Secret Factory,345.95,207.57,2.9977092294356473,0.0,36.63,260.48,-207.57,-30.52,Reallocate,Low,75.0
ORD00097,97,2025-07-08,2025-07-11,2,CUST5176,USA,Los Angeles,CA,15011,0,3,P713,Wonka Bar - Fudge Mallows,450.97,184,109.94,341.03,0,32.881893,-111.768036,253,3,24.38,2.45,1.85,2,0,Lot's O' Nuts_West,0.6,151.8,84.33,996,0,0,Secret Factory,215.05,129.03,2.9977092294356473,0.0,22.77,-19.09,-129.03,-18.98,Reallocate,Low,75.0
ORD00098,98,2025-07-29,2025-08-04,3,CUST4332,USA,Houston,TX,14124,2,2,P914,Hair Toffee,544.62,200,152.05,392.57,3,35.1175,-89.971107,1440,6,27.92,2.72,1.96,0,0,The Other Factory_South,0.45,648.0,240.0,681,1,3,Secret Factory,1224.0,550.8,5.999047563503864,0.0,97.2,-398.75,-550.8,-81.0,Reallocate,Low,75.0
ORD00099,99,2025-02-21,2025-02-28,3,CUST9749,USA,Chicago,IL,21947,2,0,P768,Nerds,866.04,212,196.11,669.93,2,48.11914,-96.18115,1771,7,22.64,4.09,3.16,3,1,Sugar Shack_Central,0.45,796.95,253.0,1676,0,2,Secret Factory,1505.35,677.41,6.974916162971617,0.03,119.54,-481.3,-677.41,-99.6,Reallocate,Low,75.2
ORD00100,100,2025-05-26,2025-05-31,0,CUST6852,USA,Chicago,IL,64274,0,0,P526,Wonka Bar -Scrumdiddlyumptious,523.04,167,98.09,424.95,0,32.881893,-111.768036,1778,5,18.75,3.13,2.54,3,0,Lot's O' Nuts_Central,0.8,1422.4,355.6,996,0,0,Secret Factory,1511.3,1209.04,5.005218743890439,-0.01,213.36,-1110.95,-1209.04,-177.8,Reallocate,Low,75.0
ORD00101,101,2025-07-27,2025-08-02,2,CUST3565,USA,Los Angeles,CA,65542,0,3,P216,Wonka Bar - Nutty Crunch Surprise,641.85,114,202.38,439.47,0,32.881893,-111.768036,1700,6,31.53,5.63,3.86,3,1,Lot's O' Nuts_West,0.6,1020.0,283.33,996,0,0,Secret Factory,1445.0,867.0,5.06992192883948,0.93,153.0,-664.62,-867.0,-127.04,Reallocate,Low,79.6
ORD00102,102,2025-07-06,2025-07-11,1,CUST1846,USA,New York,NY,82292,1,1,P245,Wonka Gum,1074.79,245,233.79,841.0,1,41.446333,-90.565487,2466,5,21.75,4.39,3.43,3,1,Secret Factory_East,1.1,2712.6,493.2,977,2,1,Secret Factory,2096.1,2305.71,4.997848677003352,0.0,406.89,-2071.92,-2305.71,-339.08,Reallocate,Low,75.0
ORD00103,103,2025-11-15,2025-11-23,3,CUST6700,USA,Chicago,IL,47132,2,0,P265,Everlasting Gobstopper,866.87,199,201.59,665.28,1,41.446333,-90.565487,2446,8,23.25,4.36,3.34,3,1,Secret Factory_Central,0.45,1100.7,305.75,977,2,1,Secret Factory,2079.1,935.6,7.998636342623853,0.0,165.1,-734.01,-935.6,-137.59,Reallocate,Low,75.0
ORD00104,104,2025-07-16,2025-07-21,3,CUST4233,USA,Houston,TX,49533,2,2,P229,Fun Dip,1479.61,261,596.41,883.2,2,48.11914,-96.18115,545,5,40.31,5.67,3.38,1,1,Sugar Shack_South,0.45,245.25,109.0,1676,0,2,Secret Factory,463.25,208.46,4.001990339078945,1.0,36.79,387.95,-208.46,-30.16,Reallocate,Medium,80.0
ORD00105,105,2025-01-28,2025-01-31,1,CUST3625,USA,New York,NY,93928,1,1,P904,Wonka Gum,580.77,208,223.9,356.87,1,41.446333,-90.565487,1388,3,38.55,2.79,1.72,0,0,Secret Factory_East,1.1,1526.8,462.67,977,2,1,Secret Factory,1179.8,1297.78,3.0015818442642255,-0.0,229.02,-1073.88,-1297.78,-190.85,Reallocate,Low,75.0
ORD00106,106,2025-08-31,2025-09-02,1,CUST9485,USA,Houston,TX,30510,1,2,P492,Wonka Gum,367.63,103,67.53,300.1,1,41.446333,-90.565487,903,2,18.37,3.57,2.91,1,0,Secret Factory_South,1.1,993.3,451.5,977,2,1,Secret Factory,767.55,844.3,2.0003966669868927,-0.0,149.0,-776.77,-844.3,-124.16,Reallocate,Low,75.0
ORD00107,107,2025-04-09,2025-04-14,2,CUST1624,USA,New York,NY,97542,2,1,P958,Laffy Taffy,196.13,31,81.13,115.0,2,48.11914,-96.18115,1111,5,41.37,6.33,3.71,0,0,Sugar Shack_East,0.6,666.6,222.2,1676,0,2,Secret Factory,944.35,566.61,3.9920865563465107,1.01,99.99,-485.48,-566.61,-82.82,Reallocate,Medium,80.0
ORD00108,108,2025-10-09,2025-10-13,1,CUST5083,USA,New York,NY,65802,2,1,P498,Laffy Taffy,717.88,166,199.53,518.35,2,48.11914,-96.18115,1966,4,27.79,4.32,3.12,3,1,Sugar Shack_East,1.1,2162.6,491.5,1676,0,2,Secret Factory,1671.1,1838.21,3.9964005877111783,0.0,324.39,-1638.68,-1838.21,-270.33,Reallocate,Low,75.0
ORD00109,109,2025-08-13,2025-08-18,1,CUST9019,USA,Los Angeles,CA,70984,2,3,P340,Everlasting Gobstopper,247.33,101,89.93,157.4,1,41.446333,-90.565487,2162,5,36.36,2.45,1.56,3,0,Secret Factory_West,1.1,2378.2,432.4,977,2,1,Secret Factory,1837.7,2021.47,3.9964005877111783,1.0,356.73,-1931.54,-2021.47,-296.78,Reallocate,Medium,80.0
ORD00110,110,2025-07-24,2025-07-31,2,CUST6985,USA,Chicago,IL,22021,2,0,P921,Nerds,151.05,64,44.31,106.74,2,48.11914,-96.18115,2038,7,29.33,2.36,1.67,3,0,Sugar Shack_Central,0.6,1222.8,291.14,1676,0,2,Secret Factory,1732.3,1039.38,5.997642499407235,1.0,183.42,-995.07,-1039.38,-152.35,Reallocate,Medium,80.0
ORD00111,111,2025-02-12,2025-02-17,3,CUST1889,USA,New York,NY,76050,2,1,P486,Nerds,882.28,170,296.78,585.5,2,48.11914,-96.18115,633,5,33.64,5.19,3.44,1,1,Sugar Shack_East,0.45,284.85,126.6,1676,0,2,Secret Factory,538.05,242.12,4.999400927362466,0.0,42.73,54.66,-242.12,-35.61,Reallocate,Low,75.0
ORD00112,112,2025-11-11,2025-11-15,3,CUST9058,USA,Houston,TX,47733,2,2,P930,Everlasting Gobstopper,234.29,66,103.33,130.96,1,41.446333,-90.565487,371,4,44.1,3.55,1.98,2,0,Secret Factory_South,0.45,166.95,92.75,977,2,1,Secret Factory,315.35,141.91,4.001990339078945,-0.0,25.04,-38.58,-141.91,-20.87,Reallocate,Low,75.0
ORD00113,113,2025-06-29,2025-07-02,2,CUST5505,USA,Houston,TX,69821,1,2,P247,Kazookles,458.24,139,194.57,263.67,3,35.1175,-89.971107,368,3,42.46,3.3,1.9,2,0,The Other Factory_South,0.6,220.8,122.67,681,1,3,Secret Factory,312.8,187.68,2.9977092294356473,0.0,33.12,6.89,-187.68,-27.6,Reallocate,Low,75.0
ORD00114,114,2025-11-12,2025-11-17,2,CUST4259,USA,Chicago,IL,33867,0,0,P513,Wonka Bar - Triple Dazzle Caramel,801.57,269,238.42,563.15,4,32.076176,-81.088371,1176,5,29.74,2.98,2.09,0,1,Wicked Choccy's_Central,0.6,705.6,235.2,670,1,4,Secret Factory,999.6,599.76,3.9877168978554405,1.01,105.84,-361.34,-599.76,-87.7,Reallocate,Medium,80.0
ORD00115,115,2025-03-28,2025-04-02,0,CUST6894,USA,Los Angeles,CA,69380,0,3,P668,Wonka Bar -Scrumdiddlyumptious,393.61,145,134.39,259.22,0,32.881893,-111.768036,1643,5,34.14,2.71,1.79,3,0,Lot's O' Nuts_West,0.8,1314.4,328.6,996,0,0,Secret Factory,1396.55,1117.24,3.990509807620237,1.01,197.16,-982.85,-1117.24,-163.8,Reallocate,Medium,80.0
ORD00116,116,2025-11-19,2025-11-25,0,CUST7156,USA,New York,NY,58358,2,1,P691,Fun Dip,1004.2,211,298.45,705.75,2,48.11914,-96.18115,2294,6,29.72,4.76,3.34,3,1,Sugar Shack_East,0.8,1835.2,382.33,1676,0,2,Secret Factory,1949.9,1559.92,5.005255866261622,0.99,275.28,-1261.47,-1559.92,-228.91,Reallocate,Low,80.0
ORD00117,117,2025-08-15,2025-08-17,0,CUST1791,USA,Los Angeles,CA,48847,0,3,P939,Wonka Bar -Scrumdiddlyumptious,405.98,127,159.36,246.62,0,32.881893,-111.768036,433,2,39.25,3.2,1.94,2,0,Lot's O' Nuts_West,0.8,346.4,216.5,996,0,0,Secret Factory,368.05,294.44,2.005895712188211,-0.01,51.96,-135.08,-294.44,-43.31,Reallocate,Low,75.0
ORD00118,118,2025-12-06,2025-12-12,0,CUST4631,USA,Los Angeles,CA,29577,2,3,P397,Fun Dip,933.81,170,367.27,566.54,2,48.11914,-96.18115,2499,6,39.33,5.49,3.33,3,1,Sugar Shack_West,0.8,1999.2,416.5,1676,0,2,Secret Factory,2124.15,1699.32,5.99836628222559,0.0,299.88,-1332.05,-1699.32,-249.9,Reallocate,Low,75.0
ORD00119,119,2025-07-06,2025-07-11,1,CUST1746,USA,Chicago,IL,12921,1,0,P155,Fizzy Lifting Drinks,83.15,34,20.93,62.22,2,48.11914,-96.18115,2199,5,25.17,2.45,1.83,3,0,Sugar Shack_Central,1.1,2418.9,439.8,1676,0,2,Secret Factory,1869.15,2056.06,4.001485024027505,1.0,362.84,-2035.13,-2056.06,-301.86,Reallocate,Medium,80.0
ORD00120,120,2025-09-25,2025-09-28,0,CUST5934,USA,Los Angeles,CA,87213,0,3,P236,Wonka Bar - Nutty Crunch Surprise,788.22,192,243.85,544.37,0,32.881893,-111.768036,535,3,30.94,4.11,2.84,1,1,Lot's O' Nuts_West,0.8,428.0,178.33,996,0,0,Secret Factory,454.75,363.8,2.005895712188211,0.99,64.2,-119.95,-363.8,-53.0,Reallocate,Low,80.0
ORD00121,121,2025-03-10,2025-03-12,1,CUST3446,USA,Los Angeles,CA,69094,0,3,P198,Wonka Bar - Milk Chocolate,87.92,17,22.61,65.31,4,32.076176,-81.088371,749,2,25.72,5.17,3.84,1,0,Wicked Choccy's_West,1.1,823.9,374.5,670,1,4,Secret Factory,636.65,700.32,1.9990753050185086,0.0,123.58,-677.71,-700.32,-102.99,Reallocate,Low,75.0
ORD00122,122,2025-05-16,2025-05-21,0,CUST6739,USA,Houston,TX,87951,0,2,P761,Wonka Bar - Fudge Mallows,41.64,15,17.04,24.6,0,32.881893,-111.768036,1746,5,40.92,2.78,1.64,3,0,Lot's O' Nuts_South,0.8,1396.8,349.2,996,0,0,Secret Factory,1484.1,1187.28,3.968802419074755,1.03,209.52,-1170.24,-1187.28,-174.08,Reallocate,Medium,80.2
ORD00123,123,2025-03-26,2025-03-29,1,CUST7651,USA,Chicago,IL,34334,1,0,P343,Fizzy Lifting Drinks,24.45,10,8.35,16.1,2,48.11914,-96.18115,1117,3,34.15,2.44,1.61,0,0,Sugar Shack_Central,1.1,1228.7,372.33,1676,0,2,Secret Factory,949.45,1044.4,2.010896668683005,0.99,184.3,-1036.05,-1044.4,-153.1,Reallocate,Low,80.0
ORD00124,124,2025-11-10,2025-11-14,3,CUST7769,USA,New York,NY,36151,0,1,P630,Wonka Bar -Scrumdiddlyumptious,1209.54,292,292.08,917.46,0,32.881893,-111.768036,150,4,24.15,4.14,3.14,2,1,Lot's O' Nuts_East,0.45,67.5,37.5,996,0,0,Secret Factory,127.5,57.38,4.001990339078945,-0.0,10.12,234.7,-57.38,-8.44,Reallocate,Low,75.0
ORD00125,125,2025-06-08,2025-06-15,2,CUST8830,USA,Chicago,IL,80569,1,0,P106,Fizzy Lifting Drinks,116.19,42,21.66,94.53,2,48.11914,-96.18115,2183,7,18.64,2.77,2.25,3,0,Sugar Shack_Central,0.6,1309.8,311.86,1676,0,2,Secret Factory,1855.55,1113.33,5.987635924247655,1.01,196.47,-1091.67,-1113.33,-163.22,Reallocate,Medium,80.0
ORD00126,126,2025-12-02,2025-12-03,1,CUST5283,USA,Chicago,IL,40447,2,0,P759,SweeTARTS,839.96,241,372.79,467.17,2,48.11914,-96.18115,429,1,44.38,3.49,1.94,2,1,Sugar Shack_Central,1.1,471.9,429.0,1676,0,2,Secret Factory,364.65,401.12,1.002242700127834,-0.0,70.78,-28.33,-401.12,-58.99,Reallocate,Low,75.0
ORD00127,127,2025-12-31,2026-01-04,0,CUST8144,USA,New York,NY,99880,0,1,P907,Wonka Bar - Nutty Crunch Surprise,119.43,36,41.49,77.94,0,32.881893,-111.768036,1178,4,34.74,3.32,2.16,0,0,Lot's O' Nuts_East,0.8,942.4,294.5,996,0,0,Secret Factory,1001.3,801.04,3.7562628386281998,0.24,141.36,-759.55,-801.04,-117.68,Reallocate,Low,76.2
ORD00128,128,2025-02-13,2025-02-16,0,CUST4868,USA,Los Angeles,CA,36578,1,3,P263,Kazookles,561.12,269,147.38,413.74,3,35.1175,-89.971107,988,3,26.27,2.09,1.54,1,0,The Other Factory_West,0.8,790.4,329.33,681,1,3,Secret Factory,839.8,671.84,3.0025574597928832,-0.0,118.56,-524.46,-671.84,-98.8,Reallocate,Low,75.0
ORD00129,129,2025-06-18,2025-06-24,2,CUST9787,USA,Los Angeles,CA,71537,2,3,P583,Hair Toffee,553.08,132,229.86,323.22,3,35.1175,-89.971107,1692,6,41.56,4.19,2.45,3,0,The Other Factory_West,0.6,1015.2,282.0,681,1,3,Secret Factory,1438.2,862.92,5.06992192883948,0.93,152.28,-633.06,-862.92,-126.44,Reallocate,Low,79.6
ORD00130,130,2025-04-30,2025-05-07,3,CUST2274,USA,New York,NY,84082,1,1,P275,Wonka Gum,832.25,167,252.26,579.99,1,41.446333,-90.565487,1890,7,30.31,4.98,3.47,3,1,Secret Factory_East,0.45,850.5,270.0,977,2,1,Secret Factory,1606.5,722.92,7.003233455938611,-0.0,127.58,-470.66,-722.92,-106.31,Reallocate,Low,75.0
ORD00131,131,2025-02-24,2025-03-01,3,CUST1470,USA,New York,NY,14046,0,1,P142,Wonka Bar -Scrumdiddlyumptious,279.28,92,61.96,217.32,0,32.881893,-111.768036,558,5,22.19,3.04,2.36,1,0,Lot's O' Nuts_East,0.45,251.1,111.6,996,0,0,Secret Factory,474.3,213.44,4.001990339078945,1.0,37.66,-151.48,-213.44,-30.89,Reallocate,Medium,80.0
ORD00132,132,2025-02-03,2025-02-07,3,CUST9747,USA,New York,NY,97053,0,1,P167,Wonka Bar -Scrumdiddlyumptious,694.31,196,302.65,391.66,0,32.881893,-111.768036,291,4,43.59,3.54,2.0,2,1,Lot's O' Nuts_East,0.45,130.95,72.75,996,0,0,Secret Factory,247.35,111.31,4.001990339078945,-0.0,19.64,191.34,-111.31,-16.37,Reallocate,Low,75.0
ORD00133,133,2025-04-16,2025-04-22,3,CUST2433,USA,Chicago,IL,92776,1,0,P747,Kazookles,247.68,114,44.77,202.91,3,35.1175,-89.971107,1109,6,18.08,2.17,1.78,0,0,The Other Factory_Central,0.45,499.05,184.83,681,1,3,Secret Factory,942.65,424.19,5.0000098079598345,1.0,74.86,-379.42,-424.19,-61.88,Reallocate,Medium,80.0
